card-link--3ssYv href,heading--2eONR,details--1GUIn,premium-member--3Qd1D,price--3SnqI,updated-time--1DbCk
https://ikman.lk/en/ad/brand-new-single-storey-house-for-sale-in-kottawa-polgasowita-io9k-for-sale-colombo,Brand New Single Storey House for Sale in Kottawa Polgasowita (io9k),Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,000,000",4 hours
https://ikman.lk/en/ad/brand-new-single-storey-house-for-sale-in-kottawa-polgasowita-pii81008-for-sale-colombo,Brand New Single Storey House for Sale in Kottawa Polgasowita (pii81008),Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,000,000",4 hours
https://ikman.lk/en/ad/grand-luxury-residence-for-sale-at-kotte-em054ac-for-sale-colombo,Grand Luxury Residence for sale at Kotte (EM054AC),Bedrooms: 6 | Bathrooms: 7,MEMBER,"Rs 360,000,000",4 hours
https://ikman.lk/en/ad/brand-new-single-two-storey-house-for-sale-inn-mattegodag729o1-for-sale-colombo,Brand New Single two storey house for sale inn Mattegoda(g729o1,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 46,500,000",4 hours
https://ikman.lk/en/ad/brand-new-single-two-storey-house-for-sale-inn-mattegodai7o1-for-sale-colombo,Brand New Single two storey house for sale inn Mattegoda((i7o1,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 46,500,000",4 hours
https://ikman.lk/en/ad/house-for-sale-in-mount-lavinia-im800-for-sale-colombo,House For Sale In Mount Lavinia (IM800),Bedrooms: 2 | Bathrooms: 1,,"Rs 15,500,000",4 hours
https://ikman.lk/en/ad/alutinm-idikrn-ld-atisukhoopboogii-tnimhl-nivs-mttegoddin-vikiniimttap928o-for-sale-colombo,අලුතින්ම ඉදිකරන ලද අතිසුඛෝපබෝගී තනිමහල් නිවස මත්තෙගොඩින් විකිනීමට(AP928o,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 30,500,000",4 hours
https://ikman.lk/en/ad/alutinm-idikrn-ld-atisukhoopboogii-tnimhl-nivs-mttegoddin-vikiniimttap8-for-sale-colombo,අලුතින්ම ඉදිකරන ලද අතිසුඛෝපබෝගී තනිමහල් නිවස මත්තෙගොඩින් විකිනීමට(AP8),Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 30,500,000",4 hours
https://ikman.lk/en/ad/velyaayktt-muhunlaa-pihitti-alutinm-idikrn-ld-demhl-nivs-vikiniimttkk-and-8-for-sale-colombo,වෙල්‍යායකට මුහුන්ලා පිහිටි අලුතින්ම ඉදිකරන ලද දෙමහල් නිවස විකිනීමට(kk&8),Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 49,500,000",4 hours
https://ikman.lk/en/ad/velyaayktt-muhunlaa-pihitti-alutinm-idikrn-ld-demhl-nivs-vikiniimtt-68-for-sale-colombo,වෙල්‍යායකට මුහුන්ලා පිහිටි අලුතින්ම ඉදිකරන ලද දෙමහල් නිවස විකිනීමට(-#68),Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 49,500,000",4 hours
https://ikman.lk/en/ad/brand-new-two-storey-luxury-house-for-sale-in-kottawajjwop208-for-sale-colombo,Brand New Two Storey Luxury House for Sale In Kottawa(jjwop208),Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 42,500,000",4 hours
https://ikman.lk/en/ad/3-unit-house-for-sale-in-rajagiriya-em235rn-for-sale-colombo,3-Unit House for Sale in Rajagiriya (EM235RN),Bedrooms: 10+ | Bathrooms: 10+,MEMBER,"Rs 200,000,000",4 hours
https://ikman.lk/en/ad/vttinaa-temhl-nivsk-mhrgm-ngryen-vikiniimtti99890-for-sale-colombo,වටිනා තෙමහල් නිවසක් මහරගම නගරයෙන් විකිනීමට(i99890),Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 49,500,000",4 hours
https://ikman.lk/en/ad/brand-new-two-storey-luxury-house-for-sale-in-kottawajai728-for-sale-colombo,Brand New Two Storey Luxury House for Sale In Kottawa(jai728),Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 42,500,000",5 hours
https://ikman.lk/en/ad/500m-to-maharagama-brand-new-three-storey-luxury-house-for-saleji98mrii-for-sale-colombo,500m to Maharagama Brand New Three Storey Luxury House for Sale(ji98Mrii,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 69,500,000",5 hours
https://ikman.lk/en/ad/two-storey-house-for-sale-in-rajagiriya-for-sale-colombo-21,Two Storey House for Sale in Rajagiriya,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 150,000,000",5 hours
https://ikman.lk/en/ad/500m-to-maharagama-brand-new-three-storey-luxury-house-for-salekk7rii-for-sale-colombo,500m to Maharagama Brand New Three Storey Luxury House for Sale(kk7rii,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 69,500,000",5 hours
https://ikman.lk/en/ad/house-for-sale-in-boralesgamuwa65000000-for-sale-colombo-4,"House for sale in Boralesgamuwa|65,000,000",Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 65,000,000",5 hours
https://ikman.lk/en/ad/500m-to-maharagama-brand-new-three-storey-luxury-house-for-salejwk9rii-for-sale-colombo,500m to Maharagama Brand New Three Storey Luxury House for Sale(jwk9rii,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 69,500,000",5 hours
https://ikman.lk/en/ad/six-bedroom-fully-furnished-house-for-sale-mount-lavinia-for-sale-colombo-20,Six Bedroom Fully Furnished House for Sale - Mount Lavinia,Bedrooms: 6 | Bathrooms: 6,MEMBER,"Rs 135,000,000",5 hours
https://ikman.lk/en/ad/two-houses-with-bare-land-for-sale-in-moratuwa120000000-for-sale-colombo-5,"Two Houses with Bare Land for Sale in Moratuwa|120,000,000",Bedrooms: 7 | Bathrooms: 5,MEMBER,"Rs 120,000,000",5 hours
https://ikman.lk/en/ad/three-storied-brand-new-house-for-sale-in-colombo-5-for-sale-colombo-17,Three Storied Brand-new House for Sale in Colombo 5,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 45,000,000",5 hours
https://ikman.lk/en/ad/house-for-sale-in-meegoda90000000-for-sale-colombo-3,"HOUSE FOR SALE IN MEEGODA|90,000,000",Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 90,000,000",5 hours
https://ikman.lk/en/ad/two-storey-house-for-sale-in-colombo-5-for-sale-colombo-1,Two Storey House for Sale in Colombo 5,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 150,000,000",6 hours
https://ikman.lk/en/ad/super-luxury-brand-new-modern-2-story-house-piliyandala-for-sale-colombo-147,super luxury Brand New Modern 2 Story House-piliyandala,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 57,500,000",
https://ikman.lk/en/ad/new-solid-super-luxury-1-story-house-piliyandala-kottawa-rd-for-sale-colombo,New solid super luxury 1 Story House-piliyandala kottawa rd,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 30,250,000",
https://ikman.lk/en/ad/brand-new-modern-super-luxury-piliyandala-for-sale-colombo-226,Brand New Modern super luxury piliyandala,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 27,000,000",
https://ikman.lk/en/ad/house-for-sale-wellawatte-colombo-06-hs114-for-sale-colombo-1,"House for Sale – Wellawatte, Colombo 06 (HS114)",Bedrooms: 7 | Bathrooms: 4,MEMBER,"Rs 264,000,000",8 hours
https://ikman.lk/en/ad/6-bedrooms-house-for-sale-in-dehiwala-robert-road-p-111-for-sale-colombo-5,6 Bedrooms House for Sale in Dehiwala Robert Road (p-111),Bedrooms: 6 | Bathrooms: 5,MEMBER,"Rs 60,000,000",9 hours
https://ikman.lk/en/ad/house-for-sale-in-kohuwala-for-sale-colombo-228,House for sale in Kohuwala,Bedrooms: 4 | Bathrooms: 3,,"Rs 88,500,000",9 hours
https://ikman.lk/en/ad/single-story-house-with-land-for-sale-in-kolonnawa-for-sale-colombo-1,Single Story House with Land for Sale in Kolonnawa,Bedrooms: 4 | Bathrooms: 4,,"Rs 48,000,000",9 hours
https://ikman.lk/en/ad/modern-luxury-house-for-sale-pannipitiya-for-sale-colombo-3,Modern Luxury House for Sale Pannipitiya,Bedrooms: 5 | Bathrooms: 5,,"Rs 56,500,000",
https://ikman.lk/en/ad/2-storey-luxury-villa-for-sale-canterbury-villas-kahathuduwa-for-sale-colombo-1,"2-Storey Luxury Villa for Sale – Canterbury Villas, Kahathuduwa",Bedrooms: 3 | Bathrooms: 3,,"Rs 52,000,000",9 hours
https://ikman.lk/en/ad/8-perch-singal-story-3-bedroom-house-sale-in-attidiya-for-sale-colombo,"8 Perch, Singal Story 3 Bedroom House Sale In Attidiya",Bedrooms: 3 | Bathrooms: 2,,"Rs 36,000,000",
https://ikman.lk/en/ad/piliyandala-brand-new-luxury-house-for-sale-for-sale-colombo-6,Piliyandala - Brand New Luxury House for sale,Bedrooms: 6 | Bathrooms: 2,MEMBER,"Rs 150,000,000",12 hours
https://ikman.lk/en/ad/house-for-sale-in-kolonawa-p-86-for-sale-colombo-3,House for Sale in Kolonawa (p-86),Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 65,000,000",12 hours
https://ikman.lk/en/ad/house-for-sale-in-prime-villas-thalawathugoda-for-sale-colombo,"House for Sale in Prime Villas, Thalawathugoda",Bedrooms: 4 | Bathrooms: 3,,"Rs 60,000,000",12 hours
https://ikman.lk/en/ad/kahathuduwa-newly-built-house-for-sale-for-sale-colombo,Kahathuduwa - Newly Built House for sale,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 35,000,000",13 hours
https://ikman.lk/en/ad/house-for-sale-in-malabe-for-sale-colombo-3856,House for Sale in Malabe,Bedrooms: 4 | Bathrooms: 3,,"Rs 46,000,000",13 hours
https://ikman.lk/en/ad/homagama-brand-new-modern-three-storied-house-for-sale-for-sale-colombo,Homagama - Brand New Modern Three Storied House for sale,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 45,000,000",13 hours
https://ikman.lk/en/ad/modern-4-bedroom-luxury-home-nugegoda-for-sale-colombo,Modern 4 Bedroom Luxury Home – Nugegoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 160,000,000",13 hours
https://ikman.lk/en/ad/house-for-sale-in-kohuwala-c7-10473-for-sale-colombo,House for Sale in Kohuwala (C7-10473),Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 125,000,000",13 hours
https://ikman.lk/en/ad/house-for-sale-in-kohuwala-c7-10471-for-sale-colombo,House for Sale in Kohuwala (C7-10471),Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 125,000,000",13 hours
https://ikman.lk/en/ad/05br-luxury-three-story-house-for-sale-in-pannipitiya-for-sale-colombo-1,05BR Luxury Three Story House For Sale In Pannipitiya,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 42,500,000",13 hours
https://ikman.lk/en/ad/house-for-sale-in-nugegoda-c7-10470-for-sale-colombo,House for Sale in Nugegoda (C7-10470),Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 85,000,000",13 hours
https://ikman.lk/en/ad/house-for-sale-3-br-64-perches-for-sale-colombo,House For Sale | 3 BR 6.4 Perches,Bedrooms: 3 | Bathrooms: 1,,"Rs 11,000,000",13 hours
https://ikman.lk/en/ad/nugegoda-luxury-spacious-house-for-sale-for-sale-colombo,Nugegoda - Luxury Spacious House for sale,Bedrooms: 6 | Bathrooms: 6,MEMBER,"Rs 155,000,000",14 hours
https://ikman.lk/en/ad/boralesgmuwa-spacious-house-for-sale-for-sale-colombo,Boralesgmuwa - Spacious House for sale,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 90,000,000",14 hours
https://ikman.lk/en/ad/sh1536-two-storey-house-for-sale-in-kumara-mawatha-angoda-for-sale-colombo-3,(SH1536) Two Storey House for Sale in kumara mawatha Angoda,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 29,000,000",14 hours
https://ikman.lk/en/ad/kotte-house-for-sale-for-sale-colombo-34,Kotte - House for sale,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 42,000,000",14 hours
https://ikman.lk/en/ad/kalubowila-house-for-sale-for-sale-colombo-2,Kalubowila - House for sale,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 60,000,000",14 hours
https://ikman.lk/en/ad/modern-single-story-house-for-sale-kesbewa-for-sale-colombo-1,Modern Single Story House for Sale Kesbewa,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 33,000,000",15 hours
https://ikman.lk/en/ad/kdduvel-nvgmuv-demhl-nivs-vikinniimtt-for-sale-colombo,"කඩුවෙල, නවගමුව දෙමහල් නිවස විකිණීමට",Bedrooms: 3 | Bathrooms: 1,,"Rs 9,500,000",15 hours
https://ikman.lk/en/ad/top-house-for-sale-borelesgamuwa-for-sale-colombo-1,Top House for Sale Borelesgamuwa,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 55,000,000",15 hours
https://ikman.lk/en/ad/3-storey-luxury-house-for-sale-in-baddagana-kotte-for-sale-colombo-1,3-Storey Luxury House for Sale in Baddagana – Kotte,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 99,000,000",15 hours
https://ikman.lk/en/ad/fantastic-brand-new-house-for-sale-kottawa-for-sale-colombo-1,Fantastic Brand New House for Sale Kottawa,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 85,000,000",15 hours
https://ikman.lk/en/ad/valuable-single-story-house-for-sale-maharagama-for-sale-colombo,Valuable Single Story House for Sale Maharagama,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 36,000,000",16 hours
https://ikman.lk/en/ad/kottawa-valuable-two-storey-house-for-sale-for-sale-colombo-3,Kottawa Valuable Two Storey House for Sale,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 26,000,000",16 hours
https://ikman.lk/en/ad/colombo-07-luxurious-house-for-sale-in-prime-location-for-sale-colombo-2,Colombo 07 Luxurious House For Sale In Prime Location,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 285,000,000",16 hours
https://ikman.lk/en/ad/197-perch-luxury-house-for-sale-thalawathugoda-for-sale-colombo,19.7 Perch Luxury House for Sale – Thalawathugoda,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 110,000,000",16 hours
https://ikman.lk/en/ad/brand-new-modern-4-bedroom-house-for-sale-pannipitiya-for-sale-colombo-5,Brand New Modern 4-Bedroom House for Sale – Pannipitiya,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 34,000,000",16 hours
https://ikman.lk/en/ad/super-luxury-5br-house-for-sale-battaramulla-for-sale-colombo,Super Luxury 5BR House for Sale – Battaramulla,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 300,000,000",16 hours
https://ikman.lk/en/ad/house-for-sale-athurugiriya-for-sale-colombo-1307,House for Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 40,000,000",17 hours
https://ikman.lk/en/ad/home-for-sale-in-piliyandala-for-sale-colombo,Home for Sale in Piliyandala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 46,500,000",
https://ikman.lk/en/ad/kaduwela-malabe-modern-luxury-house-for-sale-for-sale-colombo-5,Kaduwela Malabe Modern Luxury House For sale,Bedrooms: 2 | Bathrooms: 3,MEMBER,"Rs 35,000,000",17 hours
https://ikman.lk/en/ad/your-dream-house-is-officially-on-the-market-for-sale-colombo,Single Storey House for Sale in Kahathuduwa,Bedrooms: 3 | Bathrooms: 2,,"Rs 14,500,000",17 hours
https://ikman.lk/en/ad/loxwood-house-luxurious-independent-residence-in-colombo-7-for-sale-colombo-68,Loxwood House – Luxurious Independent Residence in Colombo 7,Bedrooms: 3 | Bathrooms: 4,MEMBER,"Rs 225,000,000",
https://ikman.lk/en/ad/brand-new-two-storey-luxury-house-for-sale-gorakapitiya-pannipitiya-for-sale-colombo-4,"Brand New Two Storey Luxury House for Sale – Gorakapitiya, Pannipitiya",Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 42,500,000",
https://ikman.lk/en/ad/06-bedroom-unfurnished-03-storied-house-for-sale-in-nawala-a6477-for-sale-colombo,06 Bedroom Unfurnished 03 Storied House for Sale in Nawala (A6477),Bedrooms: 6 | Bathrooms: 6,MEMBER,"Rs 250,000,000",17 hours
https://ikman.lk/en/ad/dh1330-brand-new-two-storey-house-with-rooftop-for-sale-in-kottawa-for-sale-colombo,(DH1330) Brand New Two Storey House with Rooftop for Sale in Kottawa,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 39,000,000",17 hours
https://ikman.lk/en/ad/lake-view-6-bedroom-house-for-sale-moratuwa-for-sale-colombo,Lake View 6-Bedroom House for Sale – Moratuwa,Bedrooms: 6 | Bathrooms: 4,,"Rs 75,000,000",
https://ikman.lk/en/ad/ah189-house-for-sale-in-madulawa-homagama-for-sale-colombo,"(AH189) House for Sale in Madulawa, Homagama",Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 14,000,000",18 hours
https://ikman.lk/en/ad/house-for-sale-in-nugegoda-for-sale-colombo-2112,House for Sale in Nugegoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 95,000,000",18 hours
https://ikman.lk/en/ad/ultra-mordern-luxury-3-storied-house-in-kahatuduwa-for-sale-colombo,Ultra Mordern Luxury 3 Storied House in Kahatuduwa,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 36,000,000",18 hours
https://ikman.lk/en/ad/brand-new-3-storey-house-for-sale-in-boralesgamuwa-for-sale-colombo-36,Brand New 3-Storey House for Sale in Boralesgamuwa,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 109,000,000",18 hours
https://ikman.lk/en/ad/luxury-4br-house-with-pool-talawatugoda-for-sale-colombo,Luxury 4BR House with Pool – Talawatugoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 90,000,000",18 hours
https://ikman.lk/en/ad/brand-new-modern-two-storey-house-for-sale-pannipitiya-for-sale-colombo,Brand New Modern Two-Storey House for Sale – Pannipitiya,Bedrooms: 4 | Bathrooms: 3,,"Rs 34,000,000",
https://ikman.lk/en/ad/3-storeyed-house-for-sale-in-colombo-06-for-sale-colombo,3 Storeyed House for Sale in Colombo 06.,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 257,000,000",18 hours
https://ikman.lk/en/ad/single-storeyed-house-for-sale-in-homagama-for-sale-colombo,Single Storeyed House for Sale in Homagama,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 65,000,000",18 hours
https://ikman.lk/en/ad/best-house-for-sale-piliyandala-for-sale-colombo-11,Best House for Sale Piliyandala,Bedrooms: 6 | Bathrooms: 5,MEMBER,"Rs 55,000,000",18 hours
https://ikman.lk/en/ad/4-bed-3-bathrooms-house-for-sale-in-maharagama-for-sale-colombo,4 Bed 3 Bathrooms House for Sale in Maharagama,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 45,000,000",18 hours
https://ikman.lk/en/ad/nugegoda-brand-new-apartment-style-house-for-sale-abuldeniya-for-sale-colombo-1,Nugegoda Brand New Apartment-Style House for Sale Abuldeniya,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 53,000,000",18 hours
https://ikman.lk/en/ad/kottawa-architect-design-brand-new-modern-house-for-sale-for-sale-colombo-5,Kottawa Architect Design Brand new Modern House for sale,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 46,000,000",
https://ikman.lk/en/ad/modern-house-for-sale-in-pannipitiya-for-sale-colombo-38,Modern House for Sale in Pannipitiya,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 37,000,000",18 hours
https://ikman.lk/en/ad/three-storey-house-for-sale-in-wellampitiya-for-sale-colombo-127,Three-Storey House for Sale in Wellampitiya,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 13,500,000",18 hours
https://ikman.lk/en/ad/brand-new-house-for-sale-homagama-for-sale-colombo-131,Brand New House for Sale - Homagama,Bedrooms: 5 | Bathrooms: 4,,"Rs 45,000,000",
https://ikman.lk/en/ad/two-storied-good-condition-house-for-sale-malabe-for-sale-colombo,Two Storied Good Condition House For Sale Malabe,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 35,000,000",19 hours
https://ikman.lk/en/ad/195-p-with-house-sale-malabe-for-sale-colombo,19.5 P With House Sale Malabe,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 35,000,000",19 hours
https://ikman.lk/en/ad/brand-new-house-with-slab-for-sale-in-gothatuwa-for-sale-colombo-12,Brand New House with Slab for Sale in Gothatuwa,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 35,000,000",
https://ikman.lk/en/ad/house-for-sale-for-sale-colombo-27333,House for Sale in Kolonnawa,Bedrooms: 3 | Bathrooms: 2,,"Rs 20,000,000",19 hours
https://ikman.lk/en/ad/superb-house-for-sale-hokandara-for-sale-colombo,Superb House For Sale Hokandara,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 100,000,000",19 hours
https://ikman.lk/en/ad/house-for-sale-colombo-3764,House for Sale - Pannipitiya,Bedrooms: 4 | Bathrooms: 2,,"Rs 30,000,000",20 hours
https://ikman.lk/en/ad/house-with-shop-for-sale-in-colombo-15-for-sale-colombo-2,House with Shop for Sale in Colombo 15,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 55,000,000",20 hours
https://ikman.lk/en/ad/house-for-sale-in-batharamulla-for-sale-colombo-13,House for Sale in Batharamulla,Bedrooms: 4 | Bathrooms: 3,,"Rs 36,500,000",
https://ikman.lk/en/ad/dh1169-brand-new-modern-luxury-house-for-sale-in-kottawa-for-sale-colombo-14,(DH1169) Brand New Modern Luxury House for Sale in Kottawa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 39,000,000",20 hours
https://ikman.lk/en/ad/sh1409-brand-new-single-storey-house-for-sale-in-kesbewa-for-sale-colombo-12,(SH1409) Brand New Single Storey House for Sale in Kesbewa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,000,000",20 hours
https://ikman.lk/en/ad/brand-new-modern-house-for-sale-in-homagama-for-sale-colombo-5,Brand New Modern House for Sale in Homagama,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 45,000,000",20 hours
https://ikman.lk/en/ad/modern-luxury-house-for-sale-in-pannipitiya-for-sale-colombo-10,Modern Luxury House for Sale in Pannipitiya,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 45,000,000",20 hours
https://ikman.lk/en/ad/luxury-house-for-sale-battaramulla-the050h-for-sale-colombo,Luxury House for Sale – Battaramulla THE050H,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 300,000,000",20 hours
https://ikman.lk/en/ad/for-sale-for-sale-colombo-20898,House for Sale - Boralesgamuwa,Bedrooms: 3 | Bathrooms: 3,,"Rs 47,500,000",
https://ikman.lk/en/ad/ultra-luxury-mansion-for-sale-in-jayanthipura-battaramulla-for-sale-colombo-100,"Ultra-Luxury Mansion for Sale in Jayanthipura, Battaramulla",Bedrooms: 6 | Bathrooms: 6,MEMBER,"Rs 450,000,000",20 hours
https://ikman.lk/en/ad/super-luxury-7br-house-for-sale-in-battaramulla-koswatta-for-sale-colombo-11,Super Luxury 7BR House For Sale In Battaramulla Koswatta,Bedrooms: 7 | Bathrooms: 7,MEMBER,"Rs 105,000,000",20 hours
https://ikman.lk/en/ad/house-for-sale-in-godagama-for-sale-colombo-169,House for Sale in Godagama,Bedrooms: 2 | Bathrooms: 1,,"Rs 6,000,000",
https://ikman.lk/en/ad/house-for-sale-in-thalawatagoda-p-170-for-sale-colombo,House for sale in thalawatagoda (P-170),Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 110,000,000",20 hours
https://ikman.lk/en/ad/almost-new-4-bedrooms-house-for-sale-in-kahathuduwa-gonapola-for-sale-colombo-10,Almost new 4 Bedrooms House for Sale in Kahathuduwa Gonapola,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 17,500,000",20 hours
https://ikman.lk/en/ad/luxury-family-home-for-sale-in-kotte-115-perches-for-sale-colombo,Luxury Family Home for Sale in Kotte – 11.5 Perches,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 99,000,000",20 hours
